tweet_id,text,task1,task2,ID
1125808638814302208,@Garooozis @GOATaiGa @BBBBuddha @Rrxsky @Reselation scheisse man kann sich nicht so aufreizen,NOT,NONE,hasoc_2020_de_2136
1134164115985969156,"RT @0Siegfried: @tagesschau Der totale Irrsinn die Anhänger dieser Ideologie zu hofieren, und Maulkörbe gegen Andere zu verordnen. https://…",NOT,NONE,hasoc_2020_de_2294
1129843559241310208,"keine Ahnung ob das die Lyrics waren... ick versteh das immer net, das hat mein Gehirn nur aus den Geräuschen gemacht 🤷‍♀️",NOT,NONE,hasoc_2020_de_2495
1126181374006837249,@ZDF Deutschen sind Schädlingen,HOF,HATE,hasoc_2020_de_1829
1125445164632244225,"@Hendricus56 @Bear_Greeter @drguidoknapp Stimmt, die frage ist halt nur ob man sich für Mindestlohn bücken möchte oder nicht...",NOT,NONE,hasoc_2020_de_1677
1125799843358760961,"RT @HelalBeauty: Es ist genau ein Hochamt zu Erbauung. Die Linke wird immer hirnlosen Abschaum ohne Potential anziehen. Wie das halt ist, w…",HOF,HATE,hasoc_2020_de_2251
1127434967594754048,@Frank_Pasemann @AfDimBundestag @AfD Den Linken fällt halt nichts mehr ein.,NOT,NONE,hasoc_2020_de_1283
1127318676334575623,@TurkoGermane Bist du dumm,HOF,OFFN,hasoc_2020_de_2438
1134404957124354048,RT @DetlefStoldt: AfD-Chef Gauland: „Die Grünen werden dieses Land zerstören“ https://t.co/FtSberrDvB via @welt,NOT,NONE,hasoc_2020_de_3408
1128365306181750784,Ein Genderklo für schwule Islamisten und deren lesbischen Frauen.,HOF,HATE,hasoc_2020_de_676
1134185859262177285,RT @tagesschau: Ehrendoktorwürde für Merkel in Harvard https://t.co/KiFqX1swv5 #AngelaMerkel #HarvardUniversity #Ehrendoktorwürde,NOT,NONE,hasoc_2020_de_1220
1132184354166333440,Die Religion des Friedens mal wieder! #Islam,NOT,NONE,hasoc_2020_de_1374
1127912052922769408,"@FineDilettante @TiniDo @JuedischeOnline Oder von Linken? So als offizielle Politik?
https://t.co/m1j5Q1XXKW",NOT,NONE,hasoc_2020_de_1931
1132638588896763911,@schatti030 Aber wär doch geil wenn ein paar mehr von den linken in der EU sitzen als jetzt oder,NOT,NONE,hasoc_2020_de_514
1128380825081348096,"RT @SirSchnee: Das größte Kreditinstitut in der #EU, die #DeutscheBank, könnte der Grund für eine neue globale #Finanzkrise werden.

Der #I…",NOT,NONE,hasoc_2020_de_3248
1129712822814822401,"@SinOfSpeed weil ich dumm bin, denke ich.",NOT,NONE,hasoc_2020_de_3130
1131504398788681730,"Neulich im Konrad Andenauer Haus:

""Fuck Fipsi, wir haben uns halt voll selbst zerstört.""
""Stimmt Paule, aber schei… https://t.co/eFQum1xkZt",NOT,NONE,hasoc_2020_de_1739
1131670132529487872,@champagnenihal er stürzt ab mit diese drogensachen keske yanimda olsa adam ederdim,NOT,NONE,hasoc_2020_de_1491
1128605321008644096,"RT @journaliszt: Schreibt man jetzt ""Rammstein sind dumme Nazis"" oder ""Leute, die Rammstein nicht verstehen, sind dumme Nazis""? 
Ist nicht,…",NOT,HATE,hasoc_2020_de_1468
1124664474634457089,"@KreuzAcht AfD und die Bandidos, eine verschworenes, rechtsextremes Pack.",NOT,NONE,hasoc_2020_de_1811
1124821387707912193,"Ich war angetrunken, es baut sich mittlerweile ab, aber ich möchte eine Umarmung bitte umarmt mich doch einfach :((",NOT,NONE,hasoc_2020_de_3143
1128666301994536963,Mit Pech ist mein Herd im Arsch und ich erreiche keinen bei der Hausverwaltung mehr,NOT,NONE,hasoc_2020_de_2678
1124332575143616513,RT @welt: Diese Musik hilft gegen Nazis und Islamisten https://t.co/tDOQ9exyHM https://t.co/FOap4LvwOD,NOT,NONE,hasoc_2020_de_3460
1124372769171488769,"@polit_junkie @polenz_r Die ""Linken"" sind also am Versagen der sächsischen Polizei Schuld?",NOT,NONE,hasoc_2020_de_302
1128656583787982849,@justcumm Schön in den arsch,HOF,PRFN,hasoc_2020_de_2891
1124829793126682629,"RT @PRINCESS_TSNINA: @MinipimmelL Halt einfach Deine Fresse Du Zeitfresser und Nichtzahler, Dich liest man überall nur negativ #timewaster…",HOF,OFFN,hasoc_2020_de_1279
1132174073956622336,@HerrNewstime @MatthiasHauer Bitte Halt einfach dein Maul und trete zurück und mach Platz für Leute in der Politik… https://t.co/yN2WwdU14j,HOF,NONE,hasoc_2020_de_2158
1126095302698598400,"RT @CarlDerOtter: Diese Aufgaben haben wir heute im Englischunterricht bekommen und sowas ist einfach nur ekelhaft und unüberlegt, vorallem…",NOT,NONE,hasoc_2020_de_788
1125518879504121856,@Gruene_Austria nie mehr zurück zu den Grünen,NOT,NONE,hasoc_2020_de_3094
1131981463099006976,"RT @AlexanderTill5: Komisch, früher waren alle Nazis, die dem  Führer folgten. Und heute sind alle Nazis, die der Führerin nicht folgen.",HOF,OFFN,hasoc_2020_de_91
1132706817644138497,dragonball &gt; alle anderen dragonballz,NOT,NONE,hasoc_2020_de_204
1132554325337804803,"RT @PhilHackemann: Wie kann einem #Europa eigentlich so am Arsch vorbeigehen, dass man bei solch einer Schicksalswahl seine Stimme an „Die…",HOF,NONE,hasoc_2020_de_2735
1124981748541132800,Nach einem grünen Dribbling flankt Müller nach der 34. Minute die Pille ins hintere Mittelfeld zu Gauland der das Ding zielsicher ins lange,NOT,NONE,hasoc_2020_de_1556
1133198033573896198,alte frauen bumsen muschi lecke arschficken anal und porno gratis frauen porno https://t.co/su3TczSkx4,HOF,PRFN,hasoc_2020_de_343
1132902419032084480,Die kriegst auch nicht durch dummes Geschwätz zurück,NOT,NONE,hasoc_2020_de_1167
1131791712786030592,RT @DerZeroy: ich hab schon tweets gemacht da warst du stadtbekannt als hurensohn.,HOF,OFFN,hasoc_2020_de_114
1123660677015535616,@Ma_Heller @welt Grüne und Feinstaub sauber,NOT,NONE,hasoc_2020_de_352
1132636697274003457,Müllers Stimme dezent im Arsch,HOF,NONE,hasoc_2020_de_1915
1133988555007700993,@laeriaa kommt halt rr auch immer auch die umstände winkel und alles an du kuh,NOT,OFFN,hasoc_2020_de_3323
1133382268377022466,Awuuu... Hört man aus der Ferne heulen. Hört sich so an als wenn unser Silberner Wolf @everyone zusammen ruft. Geht… https://t.co/MC4JZjp0WB,NOT,NONE,hasoc_2020_de_2889
1133066139486101504,@RealBrandiBlack Hübscher Arsch😘 Den wünsche ich dir auch😍😍😘😘,NOT,PRFN,hasoc_2020_de_3384
1131958096643919872,Kopftuch-Debatte: Warum lieben Linke den Islam? https://t.co/Yng2xxD3aT via @welt,NOT,NONE,hasoc_2020_de_1125
1127643277728145415,@KompetenzSimba ScHeiSS NaZi,NOT,NONE,hasoc_2020_de_3196
1128102210078900225,"@ntvde So eine dumme, unwissende und faule Pute!",HOF,OFFN,hasoc_2020_de_1787
1126159798511206401,@ChrisEpunkt Ihr Gesicht sieht aus wie Mülleimer und kleine titten auch aber net wichtig digga will nur Kopf auf di… https://t.co/SYYWkK2jKQ,HOF,OFFN,hasoc_2020_de_3099
1127840061863731202,"@Not1Proud @PeperArno @derdems ich werde mir einfach mehr Auszeiten gönnen, dann wird es erträglicher.",NOT,NONE,hasoc_2020_de_1547
1124132905318473729,Arsch Arsch Arsch Arsch Arsch und Titten,HOF,PRFN,hasoc_2020_de_981
1129060608509263872,Mobi Download Feslegen =&gt; https://t.co/IahmSjr7Be,NOT,NONE,hasoc_2020_de_2133
1125472750552977409,"@frht2208 @tagesschau Am höchsten christlichen Feiertag, dem Karfreitsg, essen die Leute im Westen, was sie wollen.… https://t.co/ZcLmK7o9lj",NOT,NONE,hasoc_2020_de_398
1132678510319931393,Gratulation zu 3 Sitzen @DiePARTEI @MartinSonneborn @nicosemsrott,NOT,NONE,hasoc_2020_de_1554
1129359100352106499,@TurboMyu Ach Niveau! Dieser Schweinekopf ist so selten dumm.,HOF,PRFN,hasoc_2020_de_1947
1132444447181090818,deutsche parkplatz porno reiche frau ficken gratis muschis com deutsche massage https://t.co/eGMFeQvEUo,HOF,PRFN,hasoc_2020_de_1100
1125987928533086214,braeden lemasters starter pack @BraedenLemaster https://t.co/0puMNXybdk,NOT,NONE,hasoc_2020_de_2733
1126820443342737408,"@janboehm Und USA raus aus der NATO und UNO. Und überhaupt Amis raus aus USA, Winnetou ist wieder da!!!",NOT,NONE,hasoc_2020_de_2346
1124691339126484992,@pjakobs Am Ende sind wir doch alle Afrikaner. Ja ist schon schwierig das deutsche Gen zu isolieren. :),NOT,NONE,hasoc_2020_de_2941
1124951083988783104,@NewsCompact Der Islam ist die Weltanschauung des Teufels!,HOF,HATE,hasoc_2020_de_1298
1132973126608982018,"RT @thrvaim: Obacht, sonst fallen dir noch ein paar Lobbyisten aus dem Arsch. 🙄 https://t.co/9JlMPuki0D https://t.co/SAtUE8gqOI",NOT,PRFN,hasoc_2020_de_1899
1132690245978415104,"@AntonioSV97 Doch, jeder ist besser als ein Rechter. Nazis raus",NOT,NONE,hasoc_2020_de_328
1128299275224539137,"RT @Luisamneubauer: Beide, Schulze und Merkel, stehen jetzt in maximaler Verantwortung Ansagen zu machen.
Denn für noch mehr unerfüllte Zus…",NOT,NONE,hasoc_2020_de_2780
1126766160655949836,RT @UgMads: ZDF lüftet pikantes Geheimnis um Angela Merkel https://t.co/pZY9byIr7u,NOT,NONE,hasoc_2020_de_1113
1129050269579448320,"@SirSchnee Wie man die #Gutmenschen kennt, wird die Mutter auch durch eine solche Katastrophe nicht schlauer werden.",NOT,NONE,hasoc_2020_de_3327
1134522410223439872,"Deutsche mature polizistin porn, deutsche sex orgie porno Arschfick tumblr hausfrau rapidshare porn.html https://t.co/XsERQLWpxE",HOF,PRFN,hasoc_2020_de_48
1127859766699667456,@SehrLesbisch 😠😠🔪🔪🔪 der Typ gehört fachgerecht entsorgt 🚮.,HOF,OFFN,hasoc_2020_de_2315
1132704347211608064,Scheiß Fakten Verdreherei,HOF,PRFN,hasoc_2020_de_662
1133004437096681472,RT @DSM_Nordkirche: Philippinen schicken 69 Container mit Müll zurück nach Kanada https://t.co/pgEjdIhVXv,NOT,NONE,hasoc_2020_de_2870
1125525921753128960,"RT @Jennywild996: Retweet wenn ich mich auf dein Gesicht setzen  darf 💦❤👅

#sexy #nude #young #wild #Germany #Arsch #Ass #findom  #boobs  #…",HOF,PRFN,hasoc_2020_de_3345
1129354776041463808,"RT @FoersterCarlo: „Es hört einfach nicht auf! Ich möchte einfach nur noch weglaufen!“😥🌲🌳😱😳😢
https://t.co/1u8SSA8fTA",NOT,NONE,hasoc_2020_de_1310
1134568157509763079,RT @Maori: Hat er den Geldbetrag einfach … abgehoben? 👯‍♀️ https://t.co/wSUiBiCaFk,NOT,NONE,hasoc_2020_de_2036
1129855542393004039,"@erzhngswndrlnd @AntonKrell @ZDDK_ Merkel beim Abschiedsbesuch von Obama:
""Dazu bin ich damals in der DDR nicht fro… https://t.co/JxBcsGKvtS",NOT,NONE,hasoc_2020_de_1871
1131685202626064385,@endbossfight @HeroNoOneNeeds ihr seid alle dumm,NOT,NONE,hasoc_2020_de_2559
1133437620590120962,@Mexify @mcky_tv stimmt halt auch 🤷‍♂️,NOT,NONE,hasoc_2020_de_1171
1132579507964190720,"RT @MikaMurstein: Besonders hass ich diese ""Vom Saulus zum Paulus""-Geschichten:
""Ich war früher so1 Arschloch und nun bin ich mega aware,
b…",NOT,NONE,hasoc_2020_de_1712
1129754304481509376,eig ist der tag voll nice undso aber meine stimmung ist komischerweise trzd im arsch,NOT,PRFN,hasoc_2020_de_319
1133820237579718656,@emmaohnenamen Ganzes Studium für'n arsch oder?,NOT,NONE,hasoc_2020_de_1012
1127826870785978369,Wenden Sie sich bitte an den deutschen Waffenhandel und deren Lobbyistin Frau Merkel!!!! Ich als deutscher Steuerza… https://t.co/XfJyhcjG9C,NOT,NONE,hasoc_2020_de_3314
1123659972351545344,"Jeder der Endgame spoilert ist ein Hurensohn 🙃
#DontSpoilTheEndgame",HOF,PRFN,hasoc_2020_de_242
1124642181896077312,"""Werner Baumann ist so etwas wie der Martin Schulz der deutschen Wirtschaft – ein grotesk Abstürzender. Der Bayer-V… https://t.co/DVdNW16Ipc",NOT,NONE,hasoc_2020_de_294
1128313196123754498,"RT @Irene97652350: @Hartes_Geld Merk dir, du... Das ""Pack"" vergisst nichts...",NOT,OFFN,hasoc_2020_de_534
1130821293471932416,"RT @SteinbachErika: Erst Wasser predigen, und dann Champagner saufen.....
So waren die Grünen und so sind sie immer noch... https://t.co/ud…",HOF,NONE,hasoc_2020_de_872
1133381651801808898,"Oma in den arsch, videos gratis bangros! Ficken in prag, deutsche publik pornos gratis. https://t.co/luzw0vO4GR",HOF,PRFN,hasoc_2020_de_1387
1124649362540376064,"RT @phenome71810818: in Zwickau ist das ""Maas"" voll, hunderte Bürger ""verjagten"" Heiko Maas aus der Stadt. Er flüchtete mit quietschenden R…",NOT,NONE,hasoc_2020_de_2250
1129533772163112961,"RT @IQ_Stimulator: Er wäre der perfekte Kandidat für die Grünen als Bundestagsvizepräsident, wenn CR aufhört. Er wirkst soviel seriöser als…",NOT,NONE,hasoc_2020_de_2075
1123864557947105281,"@FairDest @Cloafleev1606 @BlizzardCSEU_DE @Warcraft_DE Naja, wenn wir schon so anfangen ist das Wort ""Hurensohn"" auch fehl am Platz.",NOT,NONE,hasoc_2020_de_574
1134498146158034949,"@TaylorLissi @_donalphonso Und der durchschnittliche Autofahrer ist auch umgänglicher...

-&gt; Leichte Beute",NOT,NONE,hasoc_2020_de_187
1126038243407998978,@paar_aus Super würde aber besser direkt auf dem arsch aussehen 😃,NOT,PRFN,hasoc_2020_de_2397
1127340100822679553,"RT @JungereCato: Also Ihr Tol(l)eranten und linken Hyperintellektuellen
fangt schon mal an Eure Musikinstrumente zu zerschlagen um Eure Gäs…",NOT,HATE,hasoc_2020_de_1261
1128410042598928385,@Andreas69291642 @Uli_Hofstoetter @tagesschau Das haben dir doch unter deinen anderen Postings schon andere Leute erklärt.,NOT,NONE,hasoc_2020_de_1786
1130160841591017472,"RT @EddieDonovan: Yazidis, die sich weigerten, zum Islam zu konvertieren, wurden vergewaltigt u lebendig in Käfigen verbrannt! 3000 Frauen…",NOT,NONE,hasoc_2020_de_2259
1131611261245042689,@vielweib Guckst Du -&gt; https://t.co/tmXiiRKHMU,NOT,NONE,hasoc_2020_de_2644
1125069900249276416,"@jawl @miriam_vollmer @8xTeilzeit @_Daudi_ @LittleBinF Bzw. meist die Mutter, die erst ab Grundschulalter wieder ar… https://t.co/Nb1u1TDhHv",NOT,NONE,hasoc_2020_de_3039
1132632733652590594,Martin Schulz will Andrea Nahles angeblich den SPD-Fraktionsvorsitz streitig machen - WELT https://t.co/c3oVZiWgWr #schulz,NOT,NONE,hasoc_2020_de_3100
1130065094002581510,RT @frankundfreya: Die Briten sind immer schon einen Schritt weiter bei der Kriegsführung gegen die einheimischen Weißen. Man muß auf so et…,NOT,NONE,hasoc_2020_de_1655
1132346086524411904,"RT @GamerBr0ski: Entweder bin ich behindert an den Augen oder diese Trikotwahl ist einfach Todes dumm 😂
Rot weiß gegen weiß rot? 🌚😂",NOT,NONE,hasoc_2020_de_133
1123899479709638656,"@maschmeyer @KuehniKev @maschmeyer 
Sind sie sehr dumm?",NOT,NONE,hasoc_2020_de_932
1133061601249177600,RT @QuirinWeber: Die #EUWahlen in #Deutschland haben tektonische Verschiebungen ausgelöst. Sieger sind die #Grünen - auch bei den #Jungwähl…,NOT,NONE,hasoc_2020_de_1036
1127191228192305152,"RT @ichbinkoelnerin: Wer also noch unentschlossen ist, aber seinen Verstand nicht durch Dauerapplaus (Merkel) oder Klimahüpfen eingebüßt ha…",NOT,NONE,hasoc_2020_de_1950
1123653454428295168,"@NetteLiebe @Revo13834527 Es wird doch andauernd hier von Linken ""empfohlen"" die Wahlzettel zu unterschreiben"". ..… https://t.co/9gGd5sQV8z",NOT,NONE,hasoc_2020_de_430
1124354788186099713,"RT @BauerGeorg6: ⁦@AndreaNahlesSPD⁩, ihr seit Abschaum, ich nur „Pack“! 🤮........... https://t.co/nKTCTBEkYm",HOF,OFFN,hasoc_2020_de_2833
1131270822201577473,"#Die scheiß Amis können nicht ohne Krieg auf dieser Welt, die weißhelme Zetteln den Dreck an und Amis spielen wiede… https://t.co/d9gPOjVghN",HOF,HATE,hasoc_2020_de_1684
1125352889910726656,@Akira_86 @74wonnie Ich werde ab jetzt diese Frage jedes Mal stellen! Und Wehe die kommen mir mit Belastbarkeit oder son scheiß,NOT,NONE,hasoc_2020_de_2109
1124041821812924417,"@Gitarre159 @Luna1234luna1 @EngelGert Wenn es Deutsche wären, hätten es die Medien schon geschrieben, weder ""Bild"" noch ntv erwähnen was.",NOT,NONE,hasoc_2020_de_2100
1125779991722119173,"""Solche Idioten... 
Man müsste ja nur einfach...
Aber dazu sind sie ja zu blöd.. brüllbrüll""
""Dann sag es ihnen. Fr… https://t.co/d71YD2sxBX",NOT,NONE,hasoc_2020_de_977
1131058267440988160,"Mikromobilität: E-Scooter - Tel Avi zeigt, was auf deutsche Städte zukommt https://t.co/GHlTkv7Rle",NOT,NONE,hasoc_2020_de_1609
1125998582056857602,@tagesschau die meisten Bots kommen doch von linken und grünen....ist bei mir so,HOF,NONE,hasoc_2020_de_2552
1130098853951225856,@atzenantifa @sueszling Warum haben die Linken eigentlich alle Brillen auf?,NOT,NONE,hasoc_2020_de_813
1123684660041715712,"@Kellerfreak_N_E @MrsMarryPoppins @HerrPanTau Werte Winzerin, schieben sie da bald flott ihren Arsch hin. 😁.",NOT,PRFN,hasoc_2020_de_941
1134381003450003456,@JoanaCotar @MuellerLiesche Nur Deutsche und Osteuropäer.. IHR.. IHR nazis! 🤣,NOT,NONE,hasoc_2020_de_238
1133102952913264641,"Frau Merkel Denkt ihr, Schulfreunde sind Fakefreunde?",NOT,NONE,hasoc_2020_de_3454
1130155732924542976,"RT @Hochheimer_12: Es wird auch höchste Zeit Frau Merkel!

Europawahl: Merkel knöpft sich Europas Rechtspopulisten vor

https://t.co/pY0tlG…",NOT,NONE,hasoc_2020_de_2789
1129003863779008512,@newromantiics mei was willsch macha die hebbet glaub i a stock im arsch,NOT,NONE,hasoc_2020_de_3440
1129668702897627137,"@ThegreatHubini @IlIIlIIIIlI @GeraldGrosz Das hättet Ihr Linken Spinner wohl am liebsten, nix dergleichen wird pass… https://t.co/C67SQAMaKN",HOF,HATE,hasoc_2020_de_2263
1126992728561209346,"Die GRÜNEN und die Padophilie
https://t.co/w6oY6MJPUl",NOT,NONE,hasoc_2020_de_1337
1127476415698546688,"RT @IvanRodionov_: Egal wie lange #HeikoMaas schon im Amt ist, er wirkt wie ein fleißiger aber unbegabter Platzhalter. Als eine provisorisc…",NOT,NONE,hasoc_2020_de_782
1125477066487607303,RT @MarcoRouvoet: Max DHA (180 Softgels) - Jarrow Formulas -&gt; https://t.co/sANIrLUP6C https://t.co/wt5bc09kbO,NOT,NONE,hasoc_2020_de_2403
1131126013822406656,RT @Sachse02: @chrisjuko @helllud123 Gibt es in der Türkei jetzt deutsche Wahlplakate 🤔😎,NOT,NONE,hasoc_2020_de_1788
1126012918192119808,"@MisterLavender @tagesschau Das stimmt, dazu bedarf es auch gewissen #Standards in #Rechtschreibung und #Grammatik",NOT,NONE,hasoc_2020_de_1215
1128331260999413760,"RT @gorezilla360: @HolgerEwald1 @verusoss1 @China_Welt_News Genau das sind keine Flüchtlinge! Hört endlich auf, dieses Wort zu benutzen! Wo…",NOT,NONE,hasoc_2020_de_2051
1127158181300506624,@willnurschreibn @Graubaer1953 @welt Die ganze Welt nur Nazis. 😂,NOT,NONE,hasoc_2020_de_1540
1124786574997245953,RT @ZDFheute: Über 12.000 Rechtsextremisten in #Deutschland werden als gewaltorientiert eingeschätzt. Das Innenministerium zeigt sich alarm…,NOT,NONE,hasoc_2020_de_2340
1130160451495518208,RT @ero692015: Sailor Kamikatzerl brauchts hart in den Arsch! https://t.co/KnSO9Do4PR https://t.co/UNTgOTD2bl,HOF,OFFN,hasoc_2020_de_2527
1132574944544645123,👉👉Eva Herman Ihr seid Idioten‼️‼️😉https://t.co/z2MUkdw6nT,HOF,NONE,hasoc_2020_de_3267
1131533263992950784,@littlelitgina Reiß ab die Scheisse,HOF,NONE,hasoc_2020_de_2930
1129141223070076929,"@Tentakelkaiser So sind die Kinder halt ... Man kann in Kinder nichts hineinprügeln, aber vieles herausstreicheln.",NOT,NONE,hasoc_2020_de_249
1125758416230780929,"RT @revo_heart: Islamisierung Deutschlands: Barley putscht, Seehofer kuscht https://t.co/ltVU6HRS7D via @jouwatch",NOT,NONE,hasoc_2020_de_751
1131662201092222980,Lehrer mit Rücken zur Wand und Autoplay better Lovestory then Twilight https://t.co/86vSgIKZlB,NOT,NONE,hasoc_2020_de_1150
1131581217445490688,"hah , 😂  tschuüs : ==&gt; meepmeep 💤 https://t.co/fopPjnHASx",NOT,NONE,hasoc_2020_de_1271
1133783680026107906,@knatterknabe @lillauch @NextLvlBastard Kurzgefasst. Du nicht Kolle. Kolle heult mit Pfeil im Arsch.,NOT,PRFN,hasoc_2020_de_1858
1133813530904260608,Fick mich bitte in den Arsch https://t.co/dy4inVpQLM https://t.co/ftbjBx1owq,HOF,PRFN,hasoc_2020_de_1205
1125967141575057410,"So ist es, und war es schon immer. Die Menschheit ist im Grunde genommen 😜 dumm, sonst gäbe es diese Kriege nicht u… https://t.co/mRQxziMXca",NOT,NONE,hasoc_2020_de_200
1130823101221097472,@T_Meyer_T Was für eine grüne Laufstrecke! Voll viel 🌲🌲🌲🌳🌳🌳🌳!,NOT,NONE,hasoc_2020_de_2273
1133221756536332288,Wagner ist einfach wie die BILD: Saublöd!,HOF,OFFN,hasoc_2020_de_2931
1134499932969275394,"@mariafan812 Vor allem die sind einfach wohlstandsverwahrlost, kein Proletariat",NOT,NONE,hasoc_2020_de_2457
1134407528257937413,@sxmclk das Gesicht sieht dann einfach viel markanter aus hehe,NOT,NONE,hasoc_2020_de_1476
1127924291893379072,"Haben Deutsche eigentlich schon mitbekommen, dass ""Stromberg"" nur deutscher, billiger Abklatsch von ""The Office"" ist?",NOT,NONE,hasoc_2020_de_1495
1128960641467789312,"@Pukhovka Verdammt, warum sehe ich das jetzt erst?",NOT,NONE,hasoc_2020_de_2947
1132742616037122053,"RT @alisffm: @reinboth @Hallaschka_HH Das war vor ca 40 J schon einmal so. Und dann kommt die Zeit, in der die Grünen auch mal Leistung zei…",NOT,NONE,hasoc_2020_de_3458
1129486988892094464,zitat @NeIodyn zitatrecht ist ein hurensohn,HOF,PRFN,hasoc_2020_de_2441
1125838447715987456,"@blackismyfavc Klapper mal die Schrottplätze ab, sehr viel günstiger",NOT,NONE,hasoc_2020_de_535
1124015485765419009,"was verkauft ein buchladen überhaupt so eine scheiße

und warum diese ganzen räucherstäbchen",NOT,NONE,hasoc_2020_de_3019
1130935600826245120,@AniMeep Einfach Kappa Shinobi Trainingsjacke,NOT,NONE,hasoc_2020_de_1460
1130322217416515584,sexy hintern nackt schne frauen poppen xxx hd gratis schlanke deutsche porno https://t.co/uJXafH1mXe,HOF,PRFN,hasoc_2020_de_3306
1134474087638740992,"RT @davidzuellig: Faschistische #Merkel in Harvard: Eine Rede für das Amerika, das Trump ablehnt https://t.co/61IzW2crhv",HOF,NONE,hasoc_2020_de_2526
1132604791203487745,@Walnusskipferl Unfassbar dumm.,HOF,PRFN,hasoc_2020_de_2271
1130205221496512512,Türken sliden bei ihrer Cousine mit „Kennt man sich? 😏💦“ in die DMs,NOT,NONE,hasoc_2020_de_3318
1132340818499526657,"@realDonaldTrump Ihr verfickten scheiß US amerikanischen Kriegstreiber übersät die ganze Welt mit Kriegen, Terror u… https://t.co/lSrNP65W5A",HOF,OFFN,hasoc_2020_de_1420
1129487940986519553,"""UND DANN REIß ICH DER PUPPE
 DEN KOPF AB
 JA ICH REIß DER PUPPE DEN KOPF
 AB
 UND DANN BEIß ICH DER PUPPE
 DEN HAL… https://t.co/M4VFTZI3n3",NOT,NONE,hasoc_2020_de_2283
1134165344925442049,@WaWnord @che_notte Du bist so called Hurensohn,HOF,OFFN,hasoc_2020_de_1984
1129486821099024384,"@KritischerTroll Oh, Grüne wollen ein neues KdF-Auto ? Grüne Idioten.",NOT,NONE,hasoc_2020_de_1459
1132581785462812672,"@St4zBl0od @solmecke oupsi. Meine Grüne &amp; Linke kommen nicht in Frage, sorry ^^",NOT,NONE,hasoc_2020_de_1032
1123852520290435072,@ferraeterin Weil feige Nazis nicht wie Nazis aussehen wollen https://t.co/6yz605OuvO,NOT,NONE,hasoc_2020_de_3216
1134394798536892416,"RT @Zar2001doz: ""Wo sind die Kinder?“
“Auf der AfD-Demo: Strom für alle.“
“Bei den Nazis…!?“
“ Halt's Maul, Habeck, halt einfach mal dein M…",HOF,NONE,hasoc_2020_de_8
1126359820683100160,"RT @_ichnicht: @Yuma_lein Buntland, Buntland über alles, retten wir die ganze Welt",NOT,NONE,hasoc_2020_de_3495
1133064612759384064,RT @publizistikon: Am deutschen Wesen soll die Welt genesen: Der deutsche Weltrettungswahn ist wieder da. Nur trägt er diesmal keinen kaise…,NOT,NONE,hasoc_2020_de_1353
1128361288017547264,"@lijusolid Die Nazis meinten auch, sich zu Herren über das Leben anderer aufschwingen zu können.",NOT,NONE,hasoc_2020_de_2588
1131976870331920392,@heuteplus @ZDFheute @rezomusik Lügenmedienverdrossen durch Merkel bleibt bestehen.,NOT,NONE,hasoc_2020_de_1162
1132319431755911168,RT @NHausfrauen: SO fickst du jede in den Arsch https://t.co/YId8NW7DDp https://t.co/hvoKCVZLsW,HOF,PRFN,hasoc_2020_de_3059
1132765814753566720,"RT @WerteunionB: Befremdlich, #ARD &amp; #ZDF im nationalen #sundayforfuture Dauerjubelmodus bei den #Grünen - Reminder: Es ist eine #Europawah…",NOT,NONE,hasoc_2020_de_1688
1129058364586119168,"RT @MariaQ549: @gabrielzamora Gabriel: stop the hate 
Also Gabriel: https://t.co/AxbgZVTiOZ",NOT,NONE,hasoc_2020_de_3359
1127086529980129280,"RT @mozart2018: Sie zerstört unser Land
  ihre Opfer sind vor allem unsere Frauen https://t.co/CExVLDn8wE",NOT,OFFN,hasoc_2020_de_3122
1132386582533746689,"RT @Magnus01182053: Ausgerechnet Schulz will wieder zurück kommen, er verkauft sich an jedem......volksverräter +köterklasse
Helmut Schmitt…",NOT,NONE,hasoc_2020_de_2570
1129763406096019458,RT @Kinderzaenker1: Der erste Nazi ist über seine kriminelle Energie geflogen: Strache tritt von allen Ämtern zurück. Immerhin könnte man s…,NOT,NONE,hasoc_2020_de_1338
1126356515579932672,"RT @SirSchnee: Die grüne #Khmer möchte #Klimaleugner am liebsten ...

Es gibt halt keine frei Meinung bei den #Klimafaschisten.

#NoGrüne h…",HOF,HATE,hasoc_2020_de_597
1130170098415755264,"Okay,kurzes Update:

Aus den Gomd-Tresoren 3x WM35 bekommen!^^ (Rey,Gable,Sheamus-Alle 3 Single)

TBG Pack: Ciampa(… https://t.co/eKAAr0aH7b",NOT,NONE,hasoc_2020_de_1065
1134233372350271488,"Eyo ich ficke deine Mutter/
Du Hurensohn",HOF,PRFN,hasoc_2020_de_3358
1132024077223378946,"@SebastianHertel @geraltwitcher67 @ZDFheute #S H#303
Sie haben eine echt schräge Welt- und Geschichtsansicht!
Man k… https://t.co/gXEgL2Vrqy",NOT,NONE,hasoc_2020_de_1314
1123651940255137797,"@dwerkopp 1. Es gibt Links autonome Parteien in Deutschland.
2. Diese Linken Extremisten verschwinden nicht, wenn e… https://t.co/RzBLSI0UYG",NOT,NONE,hasoc_2020_de_2720
